PM10 Concentration,PM2.5 Concentration
17.830652759679005,18.307258640538993
18.402136326077954,18.660157601034214
17.082448926205323,19.436519899510643
17.623707492578497,20.492971324445655
19.326633263816916,20.091940864520453
21.079922480156224,20.874342576749065
22.53597998863549,23.3793589144916
24.242819565317024,24.548208895566738
23.731864934435528,25.865594313809154
26.100968273124856,27.25276660742116
27.71153811079848,26.303164590603362
30.763584522992545,26.331916154250873
31.594654219886813,27.66232974966865
33.181196235413,28.677922268575074
31.199633545913485,31.009890174904214
34.52793391230237,33.03031572253895
33.91980110815112,31.704511771886633
37.71649630278436,31.979703439021115
38.78265498940451,33.702800117018164
40.526627212128794,33.959397399566996
36.93161949257561,36.214128889421644
41.068035794034415,38.84665276810658
36.17217253983292,37.04690772609633
37.713234080449446,36.15445544877757
37.6230863464657,37.09212395252765
38.40636626462035,35.80035508372353
32.185472722043116,34.928232665336395
36.22955596901948,36.61930548761319
31.56809744630754,35.824162072744336
33.89443165303904,34.307987651328524
36.42719264362918,35.64567850603886
39.75509714679564,35.57959799913631
36.45697570862502,35.88334014190557
41.40274987543134,37.879720051299614
40.13339915199323,38.64660966309364
43.448133281234234,37.99095400330191
46.07343563008543,39.02389417772782
48.88599006137658,38.87008349459341
46.401657337732274,38.78568697534955
49.098798017849624,39.51986432344182
47.851736885618074,39.72573009383704
49.001204998404454,39.31030414481798
48.782815641824676,39.37511776165424
50.2194344386877,39.233971752271955
49.041394841076965,39.085196345076156
50.38359028888119,39.329493782116806
50.0793591181954,39.402757574239985
50.47173741269897,39.33579571070435
49.29380878073029,39.30083449606682
49.299046234206166,39.441280407085365
48.665798992798344,39.27303030061579
49.14179718007342,39.29784514228825
49.00195125043407,39.33409904466257
49.16549272560727,39.366283185983555
48.21194463963075,39.385074841180945
48.26967164617842,39.57290606470361
48.33523669963784,39.378911113481415
48.700732576639346,39.36108922581529
48.75864305292693,39.33641379637389
48.88369951166474,39.311099918398824
48.6984721940128,39.29755830354729
48.61576873565734,39.468377490958545
48.44424072748256,39.31200779054858
48.345038144085706,39.337109969208534
48.46723604191533,39.17906482023949
48.605357455444896,39.254199215757644
49.16257298765108,39.33287890420163
48.899918331621954,39.41898981273384
48.500000187304146,39.369737700151006
48.17197535257542,39.43155274821413
48.163808726629576,39.040761587342935
47.72109152784651,39.24525977431156
47.74769619432807,39.391034852292805
46.46954634827539,39.2632660642084
44.61884118554254,38.988768919060476
43.485714184911494,39.25140396380801
43.24586090776141,38.79582485546511
42.85070607913443,39.10557939634806
44.05835004121008,39.386737618872175
44.67038825392813,39.0819193806108
44.43603231775386,38.50942064524588
45.24658449758095,39.417957322854626
46.43616711274376,39.037819871324096
45.881690489584415,39.21598656342613
45.90301565684745,39.222347131729215
44.95459883161328,38.30436445357663
42.40414204122194,37.036040429845706
41.07952551255045,37.10341974644274
40.793003240345314,35.24231680519388
39.17898328683826,33.02132264554525
38.4850656693358,31.543548636833105
37.35125069876046,30.50924509065806
34.47166501214126,29.61773224706739
33.88028141356731,30.633815862394556
33.86695061652368,31.263489289254554
32.543934287623536,31.618569726341367
31.525582609158878,30.9316665078741
31.22001434999858,30.013976472478664
28.80054173825248,29.25014160455787
28.981441025886042,29.348865262512213
29.812792228593608,29.708878232321478
30.371946702168465,30.67954046281458
31.272958010285627,30.730696431640265
34.65246416631254,31.45675018727335
35.776371259994896,32.61607304241369
39.601404763334166,33.516055828094785
42.35355129586041,34.582337471212696
44.1086956164501,36.1357990998936
44.71563995746703,36.65042432699522
47.258426728869324,37.44977011135379
46.823836849289755,38.45216195289245
48.809276474119166,38.62957031570094
48.830314797772026,38.80307915156977
48.73995395993079,39.39406067275071
47.942016363749545,39.170948528191346
49.164988884881694,39.18272565353756
48.47542747977803,39.51590738553395
49.306068901985824,39.33823146523365
48.553639560583825,39.236220254215574
47.762300317891665,39.366545841462376
46.809613962590404,39.32489134567296
46.77106203148366,39.27521262554706
46.549122577593685,39.403000185425014
46.5896266776053,39.35956236063138
45.7063875781815,39.0777721456625
44.84956750718449,39.17766714266751
44.48529150790941,39.399045275385525
44.828094023080695,39.5135788308512
46.2241607327166,39.715446699405895
46.30190433389107,39.47926102106142
43.99476555810481,38.61995267749104
38.59233607579408,38.98675996071346
32.38341965975829,38.61379143151541
29.261533106374696,37.406370686847325
29.763196519169128,34.69314823917281
30.415012386202054,30.476233264204918
29.733050280781768,26.940237619392125
28.782497907596195,26.98856726351637
28.27196750188831,27.779757969783034
29.037110525022776,29.32549798063133
31.42942706781585,29.56167025927391
34.56486609973076,28.059298653843566
33.15466445520638,26.711311498178336
32.32920080450961,27.577565825599784
31.070606914836233,28.296805376614547
30.24714687034299,29.18750107193708
30.076397116427547,28.32807823517421
32.20049378656195,26.166528634260725
28.772935444312093,24.158332701571926
27.1937904086756,24.57386183893113
25.736804494543982,26.072100104921827
25.15023284108935,26.645671414382083
24.20568105389801,25.323364968119336
26.148030517617077,23.795849881613094
23.09705231626435,21.705517649483266
21.77737653141605,21.415380913262993
20.02685787684163,22.685923806356925
19.216454376787464,20.997418192392498
19.54304235271812,18.883919507822817
21.878947535794435,18.040568673770604
20.636538943177893,15.729351639676572
21.10958738632408,16.6484807613541
20.645937742583758,19.499146197060732
20.86616302523786,18.741966316221312
22.60015779917023,19.406042754261378
23.983511876364425,20.095561412935048
21.281305409027144,17.22326637220749
20.52702216284907,19.44360616053266
19.763012868011845,21.018208078530215
19.36845186292722,20.3601426894905
21.3294556716551,21.874759500070198
23.708153924488357,21.018008839972662
19.935788347953416,16.601505018765966
20.11995228167645,18.88273577608911
19.989208652462935,18.988225163484508
19.51321548940992,19.217769362706353
21.172669523717115,20.79254938066301
23.468820837119186,19.411308026041976
16.547054778731464,15.370948959074848
15.380037750464709,15.937377418096915
13.280957518508194,12.584236344539438
11.992671995790829,8.941720293646872
12.296595721609494,6.4877574529878554
15.9323283968234,3.2682608507015045
10.760483584521973,0.5253396318054162
11.855294569747194,1.9694650691276954
11.30915446440222,2.9251183826756826
12.472566006201518,4.103902173051965
12.54460757995419,4.689451769397777
13.475180178550831,4.636007381094424
9.479510095443118,4.211007465242682
8.710117433881747,4.374650739145151
6.305411978343407,4.705648769730177
7.734199650932439,5.073062695002716
7.320775079573057,4.586158776947629
7.051045452607015,4.805171092197595
7.33102799745027,3.9690449799479417
6.970688214931267,2.6522216589123357
4.194475661110205,2.546877347115148
5.660880049137133,2.7619652905577405
5.67037131216784,2.872621994481613
5.322804738916185,3.4937104605535194
6.006682019521972,3.007114114942432
5.014553431119488,1.7228242985236095
3.3843302744616546,1.4930162503795645
5.194776570974432,1.823074366605964
6.627752174327205,2.049250888279285
7.24195921119294,2.7029004801152796
9.272005029275418,2.8685688274444687
8.53609618752601,2.8557150271297065
7.8595666028006335,3.586978660495295
9.907473843267331,4.704728507666134
11.751727771298286,5.683027205705905
12.148165490602853,6.879582954410595
14.246565440044995,7.794905994703374
12.303005300395213,8.648665679137236
10.801956877854582,8.98119230004646
12.176514844430734,9.169253096261118
14.370332008719338,9.680421771095698
14.542103904466666,10.27766124463407
17.782167148624957,11.629742895719222
16.74428075452843,13.702770408432084
15.527192646815557,14.010360249807418
16.83753429391846,13.788742764373609
18.9944669347098,14.604973607479675
18.76463771599677,15.077739175167626
23.36559635880089,16.725073739139226
24.60899811233229,19.679728333804917
26.45954870964453,19.260206411893023
29.786134523248194,18.365491250979446
33.745429959767385,19.11331308524658
33.89682254938313,18.44388302498181
36.73920551592916,19.838862782490995
33.71382129321432,23.199502747631215
33.13375938493745,22.79006862182064
31.0421175286306,21.554545062931513
30.416295920921332,21.88986542986771
29.065941520501916,20.07882785663224
30.67550655504892,21.064270951642172
28.27551856813206,25.62165694498092
29.93768528905442,26.54961305026349
29.29247854108139,26.011677090122777
28.95493727376744,25.974951211059206
28.133859988119305,23.29308272512319
28.49995786353605,21.613034024253466
26.23377592375166,23.48278732273479
27.350443740717388,24.230338770296267
27.171414830986457,22.900252095410476
25.80108939334649,21.452391524851194
24.095318591010432,19.359136121438453
23.58903711964476,17.545822190139972
23.128345385263312,18.572647765786744
25.41521883455339,20.345692205678933
27.904056187952477,19.957511867865847
27.680882801291727,17.982001902497263
25.651276826534673,16.91429253869924
23.822986433728936,14.758387093384282
22.506688383475964,15.367170206365797
22.212914028845454,16.397174119781376
23.518834126838623,16.069027578419046
21.763327735676665,12.98376178742395
17.808033953237356,11.203028922174237
14.596030342696523,7.94797776791315
11.755763024217018,7.143981019551383
8.396726522026274,7.38430540226023
8.858802861536455,8.380552093450374
7.7273137814138435,7.23691297495551
5.984338718000157,6.918078267823727
6.696580843635306,5.737604614267796
7.537434019245233,6.240628488306889
6.128700546050796,7.504678832164442
8.319889590086312,9.679981391709351
8.890349081577932,10.332326831677028
8.203811665420398,9.739939564250227
9.641081760496753,8.253784416053845
10.989577171539375,7.052288508130339
10.171810200829395,7.063243983008723
11.852296545875497,8.403003025290573
11.832988337987917,8.467169798934918
11.187933350580138,6.509636102534062
11.5118649056415,4.9046612932797835
11.601415437921203,3.465515666743788
10.593067978596132,4.3470366579111905
11.68753001136226,7.077980332354509
11.605545514871434,8.123645097378692
12.200780437929255,7.18973721319945
13.218453958734012,6.625007211686474
13.825425462258874,5.885612169448983
13.43007320652064,6.500844466565298
13.621071525251208,8.53584376043098
12.465695444973793,8.899654239488164
11.861620191176126,7.542434428888074
12.065293391785229,6.4081072500866085
11.504364273148312,5.879749375984347
11.270282369373335,6.647097268553397
11.494791494929093,8.807207957762687
10.709760236722092,9.625743080990942
11.040973457963235,8.926886932373252
13.113252037264655,8.224247604577604
14.252246489162333,8.593562813280647
15.437121415727242,9.786581983313926
16.700861731220357,11.63263309374828
16.578893097506462,13.421904851843106
17.29861017904672,13.717614800436348
19.586296554185502,14.274787543794512
20.64203776394966,15.874080563910276
21.706953143077023,16.905836118612257
22.444996382616907,17.68186796275848
21.702944895267365,19.773320511204027
22.179234624560422,20.110354325292427
23.858153547689707,20.531115024068814
23.602722983341366,21.01276026592756
22.909494376401337,19.607588522128733
21.78380970882094,18.378644605953646
19.167580625593445,18.95612856849957
18.626333456999053,18.944024834066703
19.868767106908937,19.509211478505797
19.857866676292605,19.86732353958882
19.24940377293574,17.68751057718633
18.641388052011187,16.35974236765953
16.754264106480154,16.43453029893355
16.50983212109507,17.082551333249118
18.062441844084045,17.944740197694184
17.720996657717304,17.623909275207524
16.703085579168523,14.394098943687549
15.455058114019025,13.077089508852486
13.517857305331518,13.142013089198574
13.352632001682457,15.531343688473642
15.722991688141597,18.491686085586892
16.769038552307396,19.719149077964403
17.478802951656814,18.127374808161562
18.215773769363402,18.353271549773172
17.776849189122714,19.373065159102133
18.603872784621917,21.418297728067607
21.221170877915892,23.207532197547284
22.38227862708981,23.305481918856163
22.232409903564463,21.13450566645645
22.30704994025838,21.130145241523135
20.492158108591276,22.1347345840988
21.058313493665263,23.297518772965645
23.747761333900595,24.455064669973428
25.43622668911676,24.048524292290214
26.071698151614623,23.86282073333348
27.230551260675323,25.27494981127813
25.254851228817305,25.859465619038673
25.87217884494065,26.32761999597787
28.31727399493744,27.033134779012805
29.264263926702768,24.94937031541785
28.78853377352866,24.216373955651587
28.086853162493654,24.383163042712305
24.08287733190796,22.11016769225679
22.022368357307336,20.75107044390926
21.4943135822251,19.731952141663626
19.969273542148983,16.565271202197035
18.82621303099164,15.946825077951537
17.752629490352504,16.806845468540633
15.61418238552133,15.394519580092757
15.57631375073004,15.983710565549632
16.114435413556446,17.319587695722426
15.315554713251537,16.077039412928514
15.503513154058846,16.577790305738787
15.25504285401692,17.819172332364438
15.704542372960375,17.17717259324989
17.698779732633135,18.85412955181815
19.08279599969367,21.095514499020915
19.85752450775324,21.269920945151544
20.614147216610498,21.90609298040958
