PM10 Concentration,DatetimeBegin,PM2.5 Concentration,CO Concentration,NO2 Concentration,SO2 Concentration,C6H6 Concentration
32.31199999,2020-11-26 03:00:00,31.60399999,0.301716,8.43000999,0.897218,0.7748
35.27799999,2020-11-26 04:00:00,30.69999999,0.309836,8.77359,0.890036,0.775125
36.337,2020-11-26 05:00:00,32.271,0.338024,9.05428,0.878332,0.78845
35.941,2020-11-26 06:00:00,33.384,0.387904,9.26861,0.94297,0.86515
36.459,2020-11-26 07:00:00,34.03799999,0.435696,10.3542,0.915306,0.9724
36.83299999,2020-11-26 08:00:00,32.557,0.412264,9.56554,1.04218999,1.13198
36.61699999,2020-11-26 09:00:00,32.747,0.415396,8.21260999,1.09512,1.01465
39.703,2020-11-26 10:00:00,33.314,0.40484,7.27974999,1.12623999,1.07671999
40.53999999,2020-11-26 11:00:00,36.77499999,0.432332,7.39541999,1.17519,1.05268
40.98499999,2020-11-26 12:00:00,38.25099999,0.481864,7.68146,1.06878999,1.15894999
43.00099999,2020-11-26 13:00:00,36.454,0.43033324459012356,7.03253,0.914774,1.25028
38.28799999,2020-11-26 14:00:00,34.27199999,0.498684,7.07057999,0.870086,1.36467999
41.808,2020-11-26 15:00:00,33.585,0.46922,7.95315999,0.633878,1.41667999
40.069,2020-11-26 16:00:00,34.01599999,0.537196,9.64394,0.755972,1.365
40.43999999,2020-11-26 17:00:00,34.82,0.499264,9.76975,0.572698,1.59152999
38.34199999,2020-11-26 18:00:00,32.368,0.484996,9.92825,0.453796,1.3767
33.05299999,2020-11-26 19:00:00,29.471,0.423632,9.60492999,0.399,1.20153
31.187,2020-11-26 20:00:00,25.353,0.41238,10.4548,0.376124,1.16772999
28.786,2020-11-26 21:00:00,24.94099999,0.391384,10.2347,0.33915,1.13198
26.34499999,2020-11-26 22:00:00,21.376,0.379436,10.05669999,0.32452,1.15765
27.01699999,2020-11-26 23:00:00,23.192,0.35728,9.19481,0.33516,1.39294999
33.73899999,2020-11-27 00:00:00,25.738,0.351944,7.43365999,0.281428,1.51255
35.463,2020-11-27 01:00:00,26.69699999,0.352408,7.04628999,0.277704,1.38385
32.92,2020-11-27 02:00:00,26.532,0.345796,7.81568,0.270256,1.37507
31.39199999,2020-11-27 03:00:00,23.507,0.347652,6.70136999,0.284088,1.235
31.314,2020-11-27 04:00:00,24.468,0.35206,6.18607999,0.214396,1.28472
29.18199999,2020-11-27 05:00:00,23.125,0.388832,5.29145999,0.222376,1.17324999
29.58299999,2020-11-27 06:00:00,22.902,0.453212,5.24059999,0.245784,1.35037
27.881,2020-11-27 07:00:00,23.334,0.5887,6.61437,0.235676,1.55155
31.995,2020-11-27 08:00:00,23.323,0.58638,10.2093,0.589988,1.71405
34.067,2020-11-27 09:00:00,24.099,0.55274,12.51399999,0.676172,1.625
36.44599999,2020-11-27 10:00:00,26.04299999,0.488592,13.8234,0.98819,1.66595
35.054,2020-11-27 11:00:00,25.806,0.457852,15.1052,1.24008999,1.54699999
28.27799999,2020-11-27 12:00:00,22.288,0.47792,15.917,1.06878999,1.3364
32.203,2020-11-27 13:00:00,22.268,0.464232,16.0878,0.927808,1.45828
33.14399999,2020-11-27 14:00:00,23.57,0.569792,15.5706,0.98952,2.14986999
38.116,2020-11-27 15:00:00,26.07199999,0.4089875413389361,16.43039999,1.58908,2.0605
40.514,2020-11-27 16:00:00,26.988,0.524668,18.2755,1.55929,2.18659999
40.497,2020-11-27 17:00:00,29.727,0.57014,19.9536,1.88168,2.22916999
37.002,2020-11-27 18:00:00,28.698,0.51782399,21.42589999,1.70798999,2.03872
30.57199999,2020-11-27 19:00:00,21.04299999,0.453792,20.4756,0.991116,1.65392999
24.37399999,2020-11-27 20:00:00,20.454,0.428968,18.74119999,0.735224,1.33738
22.873,2020-11-27 21:00:00,18.30999999,0.401012,17.8401,0.585732,1.2402
23.408,2020-11-27 22:00:00,18.14099999,0.408436,16.2805,0.521892,1.20866999
20.62,2020-11-27 23:00:00,16.16499999,0.382452,13.8781,0.490504,1.05203
18.85099999,2020-11-28 00:00:00,15.8,0.357396,12.3328,0.435708,0.947375
15.862,2020-11-28 01:00:00,15.12299999,0.357048,11.70909999,0.38171,0.901875
16.32199999,2020-11-28 02:00:00,15.178,0.347072,12.2041,0.377986,0.890175
15.775,2020-11-28 03:00:00,13.525,0.318884,13.0135,0.378518,0.839475
16.469,2020-11-28 04:00:00,14.347,0.292088,12.7179,0.333032,0.6357
12.753,2020-11-28 05:00:00,12.112,0.304152,12.0989,0.401926,0.656825
8.77839999,2020-11-28 06:00:00,7.7468,0.325148,11.54219999,0.41363,0.654225
9.93329999,2020-11-28 07:00:00,7.46839999,0.337908,12.0846,0.363888,0.700375
11.352,2020-11-28 08:00:00,7.492,0.351248,13.3312,0.377188,0.783575
8.1432,2020-11-28 09:00:00,7.937,0.408668,14.9262,0.463372,0.741325
6.66209999,2020-11-28 10:00:00,7.8371,0.414236,15.8681,0.449008,0.868075
11.40499999,2020-11-28 11:00:00,8.61139999,0.38918,16.2635,0.43225,0.715975
11.891,2020-11-28 12:00:00,9.56589999,0.398228,16.4298,0.514444,0.71825
13.832,2020-11-28 13:00:00,10.041,0.364936,15.92409999,0.500878,0.69875
14.63899999,2020-11-28 14:00:00,9.91559999,0.374796,15.09929999,0.352716,0.679575
16.913,2020-11-28 15:00:00,11.07,0.41006,14.9581,0.327978,0.65195
14.569,2020-11-28 16:00:00,11.756,0.413424,17.2084,0.400862,0.67015
18.771,2020-11-28 17:00:00,15.694,0.34803467597306903,19.4068,0.231952,0.720525
20.155,2020-11-28 18:00:00,16.39699999,0.47444,19.68209999,0.283024,1.0257
21.425,2020-11-28 19:00:00,18.248,0.381524,20.4508,0.470022,0.790075
21.995,2020-11-28 20:00:00,18.745,0.337676,18.5852,0.342342,0.6305
23.32199999,2020-11-28 21:00:00,19.44999999,0.317608,16.7197,0.118636,0.664625
25.88899999,2020-11-28 22:00:00,20.629,0.304848,16.39369999,0.085918,0.5174
27.582,2020-11-28 23:00:00,22.34199999,0.293712,16.518,0.15428,0.52097499
26.934,2020-11-29 00:00:00,23.257,0.24824,16.8493,0.102144,0.5109
24.71699999,2020-11-29 01:00:00,18.42099999,0.254156,14.8736,0.375592,0.394225
22.68199999,2020-11-29 02:00:00,20.80699999,0.275036,12.0588,0.274512,0.51025
26.721,2020-11-29 03:00:00,24.561,0.269236,10.4441,0.285152,0.5473
24.805,2020-11-29 04:00:00,23.14199999,0.27434,9.51392,0.210938,0.52454999
22.92299999,2020-11-29 05:00:00,22.821,0.362848,9.64527999,0.139384,0.610025
23.978,2020-11-29 06:00:00,25.393,0.41702,12.17099999,0.101346,0.9295
24.663,2020-11-29 07:00:00,23.826,0.404376,13.8779,0.080598,1.00327
17.472,2020-11-29 08:00:00,20.12099999,0.394632,14.15509999,0.175294,0.78195
14.535,2020-11-29 09:00:00,18.17099999,0.317724,13.3127,0.355908,0.79755
17.576,2020-11-29 10:00:00,14.90199999,0.311112,13.6448,0.48545,0.5512
16.443,2020-11-29 11:00:00,15.099,0.31842,13.21059999,0.473214,0.558025
14.063,2020-11-29 12:00:00,12.21,0.280952,11.032,0.346864,0.531375
11.797,2020-11-29 13:00:00,10.89,0.289188,8.80341999,0.291536,0.4667
14.259,2020-11-29 14:00:00,12.195,0.30102,8.4237,0.316806,0.54405
12.182,2020-11-29 15:00:00,11.97,0.320392,8.51126999,0.250572,0.44785
12.097,2020-11-29 16:00:00,10.673,0.314128,8.41967999,0.199766,0.4641
10.991,2020-11-29 17:00:00,11.667,0.375492,9.35139999,0.177156,0.5772
12.085,2020-11-29 18:00:00,11.18399999,0.323524,10.7284,0.148428,0.547625
11.991,2020-11-29 19:00:00,8.25019999,0.26168278388743826,9.80358999,0.08113,0.50634999
8.1501,2020-11-29 20:00:00,8.47289999,0.314824,8.08413,0.066234,0.546975
8.73939999,2020-11-29 21:00:00,9.33849999,0.286636,7.96443999,0.055328,0.48555
12.451,2020-11-29 22:00:00,9.6126,0.26529199,8.16099,0.060382,0.4407
11.18,2020-11-29 23:00:00,9.3886,0.257404,7.83863,0.093898,0.403
11.879,2020-11-30 00:00:00,8.6158,0.25752,7.52582,0.148694,0.37635
11.472,2020-11-30 01:00:00,8.5303,0.240816,7.62084999,0.136458,0.429325
7.73,2020-11-30 02:00:00,8.8002,0.250328,6.90786,0.0532,0.357175
9.7462,2020-11-30 03:00:00,11.07199999,0.259492,6.74993,0.044156,0.35555
9.51329999,2020-11-30 04:00:00,10.40799999,0.30508,7.79886,0.086184,0.3991
11.818,2020-11-30 05:00:00,10.754,0.359368,10.2852,0.097356,0.47775
12.817,2020-11-30 06:00:00,13.906,0.489404,13.0075,0.264936,0.712075
18.012,2020-11-30 07:00:00,16.831,0.6438,14.1136,0.68096,1.05851999
19.079,2020-11-30 08:00:00,19.10399999,0.7453,14.36769999,1.83859,1.54245
24.783,2020-11-30 09:00:00,16.837,0.442888,16.8187,2.32351,1.46608
13.789,2020-11-30 10:00:00,9.08649999,0.375144,18.6122,4.98085,0.786825
9.92539999,2020-11-30 11:00:00,6.0094,0.326656,20.51579999,1.76943,0.576225
12.051,2020-11-30 12:00:00,8.6484,0.354728,20.3857,1.2494,0.819325
15.641,2020-11-30 13:00:00,10.741,0.395792,18.8242,1.59893,1.12287
14.84099999,2020-11-30 14:00:00,11.082,0.415048,17.361,1.08261999,1.09817
16.85999999,2020-11-30 15:00:00,12.218,0.435116,15.78989999,0.778848,1.0075
16.27199999,2020-11-30 16:00:00,13.291,0.741936,16.9864,0.66633,1.40368
18.067,2020-11-30 17:00:00,12.27,0.7714,18.4131,0.80465,1.74427
22.664,2020-11-30 18:00:00,16.18799999,0.755392,18.4569,0.477736,2.12776999
26.189,2020-11-30 19:00:00,19.207,0.70064,17.3883,1.17572,1.95943
31.79299999,2020-11-30 20:00:00,23.76099999,0.663984,17.41979999,0.717934,1.85444999
30.32999999,2020-11-30 21:00:00,23.10999999,0.3969733289745688,17.03379999,0.683886,1.84243
32.798,2020-11-30 22:00:00,25.782,0.658416,16.72619999,0.695058,1.911
34.816,2020-11-30 23:00:00,26.634,0.546128,16.89,0.50273999,1.85998
35.84199999,2020-12-01 00:00:00,27.844,0.51782399,16.7166,0.211736,1.70852
30.96999999,2020-12-01 01:00:00,28.60999999,0.480704,15.8841,0.102676,1.58892
34.17399999,2020-12-01 02:00:00,31.483,0.473628,14.92029999,0.119168,1.57787
34.65699999,2020-12-01 03:00:00,32.704,0.449964,13.7104,0.082726,1.51678
37.6,2020-12-01 04:00:00,32.19899999,0.442308,12.785,0.07847,1.4456
34.60999999,2020-12-01 05:00:00,31.51899999,0.461564,12.9045,0.297122,1.33413
35.52499999,2020-12-01 06:00:00,29.90299999,0.544852,13.72279999,0.87913,1.36857
32.319,2020-12-01 07:00:00,27.869,0.657024,14.771,1.40741,1.56585
34.73899999,2020-12-01 08:00:00,29.736,0.5771,15.8392,2.30595,1.92303
31.44099999,2020-12-01 09:00:00,27.122,0.456924,16.2333,2.05724,1.62825
28.219,2020-12-01 10:00:00,23.526,0.414816,15.6151,1.89445,1.6874
26.728,2020-12-01 11:00:00,23.26,0.393704,14.4346,1.4771,1.67862
27.50499999,2020-12-01 12:00:00,24.498,0.37004,11.7504,1.14033999,1.72543
27.199,2020-12-01 13:00:00,25.021,0.35032,9.63954,0.828058,1.46314999
24.039,2020-12-01 14:00:00,22.30699999,0.391152,8.86689999,0.757834,0.91585
25.527,2020-12-01 15:00:00,21.07199999,0.375492,8.8518,0.666064,0.884325
22.591,2020-12-01 16:00:00,20.61199999,0.4234,9.28046999,0.581476,0.8879
27.619,2020-12-01 17:00:00,24.92599999,0.457736,9.91887999,0.50300599,1.092
29.43199999,2020-12-01 18:00:00,26.56599999,0.525016,11.0389,0.375592,1.69487
31.134,2020-12-01 19:00:00,29.257,0.535224,13.7555,1.16934,1.39815
32.343,2020-12-01 20:00:00,31.184,0.616772,14.066,0.606746,1.70787
36.88,2020-12-01 21:00:00,31.26099999,0.623152,14.2517,0.298452,2.15832999
38.31,2020-12-01 22:00:00,32.701,0.52559599,14.5371,0.224238,2.0501
35.40999999,2020-12-01 23:00:00,31.57199999,0.4425696936883484,12.8871,0.251902,2.13914999
30.80099999,2020-12-02 00:00:00,31.47299999,0.375028,12.5991,0.308826,1.6874
27.29299999,2020-12-02 01:00:00,27.29899999,0.356584,13.5467,0.216258,1.27757999
30.69099999,2020-12-02 02:00:00,29.34499999,0.396024,11.49949999,0.271054,1.30519999
34.655,2020-12-02 03:00:00,34.21099999,0.404608,11.368,0.158536,1.43748
33.539,2020-12-02 04:00:00,31.73,0.404608,11.615,0.068096,1.37311999
33.35,2020-12-02 05:00:00,33.71999999,0.448804,12.78919999,0.1064,1.2571
31.902,2020-12-02 06:00:00,31.942,0.472932,14.9922,0.176624,1.13555
36.917,2020-12-02 07:00:00,31.89699999,0.594732,18.66969999,0.43092,1.4456
43.741,2020-12-02 08:00:00,34.637,0.539748,19.8714,0.673512,1.52458
45.37899999,2020-12-02 09:00:00,37.69899999,0.500424,18.26549999,0.338352,1.44982
40.962,2020-12-02 10:00:00,37.911,0.456692,15.76249999,0.618982,1.34712
36.90699999,2020-12-02 11:00:00,34.97099999,0.470264,13.167,0.711018,1.40464999
38.35199999,2020-12-02 12:00:00,35.60999999,0.475948,12.3399,1.35739999,1.34745
41.82699999,2020-12-02 13:00:00,35.539,0.51504,12.7989,0.790818,1.30519999
35.642,2020-12-02 14:00:00,33.362,0.510864,12.275,0.646114,1.29089999
35.10499999,2020-12-02 15:00:00,32.054,0.59624,12.672,0.476406,1.39328
38.97899999,2020-12-02 16:00:00,33.433,0.635216,14.30669999,0.312284,1.58373
38.158,2020-12-02 17:00:00,32.313,0.783232,18.14089999,0.292866,1.92855
40.353,2020-12-02 18:00:00,34.435,0.603316,21.67249999,0.907592,1.86874999
43.136,2020-12-02 19:00:00,39.752,0.560976,21.9498,1.7415,1.72315
41.20499999,2020-12-02 20:00:00,40.768,0.519332,19.99569999,1.26722,1.72476999
42.968,2020-12-02 21:00:00,38.088,0.512256,17.4764,1.07092,1.78912
41.743,2020-12-02 22:00:00,37.777,0.479196,18.30819999,2.13677999,1.75662
42.34199999,2020-12-02 23:00:00,37.935,0.454256,18.66039999,1.81013,1.58308
41.195,2020-12-03 00:00:00,36.67799999,0.4379,19.67449999,2.3799,1.56682
39.33599999,2020-12-03 01:00:00,34.35199999,0.46338660376855756,17.3489,2.25488,1.52814999
36.54099999,2020-12-03 02:00:00,34.54699999,0.424096,13.4117,1.58057,1.54733
33.741,2020-12-03 03:00:00,32.08599999,0.415164,10.09,1.26110999,1.5717
27.594,2020-12-03 04:00:00,27.012,0.406696,8.08948,0.998298,1.35654999
21.76,2020-12-03 05:00:00,23.863,0.405072,7.03711999,0.967974,1.18917999
22.094,2020-12-03 06:00:00,19.51599999,0.43268,7.78031,0.83258,1.13132999
21.80099999,2020-12-03 07:00:00,19.577,0.55332,10.2143,0.760494,1.29383
21.582,2020-12-03 08:00:00,16.80999999,0.593688,12.9821,0.665,1.47354999
20.55399999,2020-12-03 09:00:00,18.885,0.50262799,13.98,0.711816,1.36663
18.37399999,2020-12-03 10:00:00,18.178,0.519448,14.0679,0.685216,1.2805
18.725,2020-12-03 11:00:00,16.05399999,0.504368,14.5851,0.615524,1.34322
24.966,2020-12-03 12:00:00,17.95799999,0.510864,17.06589999,0.634676,1.24052
22.82199999,2020-12-03 13:00:00,17.341,0.58406,18.5085,0.686812,1.39815
23.16799999,2020-12-03 14:00:00,21.971,0.626168,19.4948,0.833112,1.30682999
24.83299999,2020-12-03 15:00:00,19.715,0.658416,20.46409999,0.921424,1.57593
27.576,2020-12-03 16:00:00,22.90899999,0.648556,19.6114,0.823802,1.8018
31.12999999,2020-12-03 17:00:00,23.939,0.707136,19.6382,1.01532,2.04197
35.606,2020-12-03 18:00:00,30.131,0.610624,19.45459999,1.40182,1.9955
36.24799999,2020-12-03 19:00:00,34.497,0.558192,18.76419999,1.35553999,1.8928
34.265,2020-12-03 20:00:00,30.42899999,0.542532,17.74759999,1.06959,1.7914
35.64999999,2020-12-03 21:00:00,31.08599999,0.51005199,16.6816,0.965846,1.74493
38.923,2020-12-03 22:00:00,31.818,0.472816,15.226,0.9842,1.66789999
35.59799999,2020-12-03 23:00:00,29.79599999,0.436044,14.496,0.969038,1.51353
37.03099999,2020-12-04 00:00:00,32.594,0.435696,13.3687,0.78603,1.54018
37.752,2020-12-04 01:00:00,31.001,0.439292,11.3764,0.64771,1.60745
37.012,2020-12-04 02:00:00,29.22599999,0.412032,9.52425,0.620578,1.60159999
37.79599999,2020-12-04 03:00:00,31.94099999,0.41259016986034486,7.94761,0.60249,1.53985
38.76299999,2020-12-04 04:00:00,35.14999999,0.41006,7.50994999,0.584668,1.62532
42.46999999,2020-12-04 05:00:00,35.122,0.454604,7.06216,0.530404,1.45113
34.624,2020-12-04 06:00:00,31.225,0.464116,6.94151999,0.523754,1.41635
34.10399999,2020-12-04 07:00:00,30.55999999,0.43558,8.0455,0.593712,1.32762
39.88199999,2020-12-04 08:00:00,31.91,0.464464,9.40301999,0.593712,1.35785
30.588,2020-12-04 09:00:00,25.83899999,0.441496,9.08563,0.71155,1.30065
28.199,2020-12-04 10:00:00,24.79799999,0.409828,9.25561,0.898548,1.20153
29.463,2020-12-04 11:00:00,25.062,0.436392,9.06593999,1.04538,1.31138
31.725,2020-12-04 12:00:00,27.43499999,0.433376,8.99193999,1.18476,2.11249999
32.36399999,2020-12-04 13:00:00,29.97299999,0.463072,9.32559,1.43534,1.74069999
30.85099999,2020-12-04 14:00:00,28.34199999,0.472468,9.16097,1.35712999,2.1684
24.68,2020-12-04 15:00:00,25.08899999,0.467944,8.86402999,1.46219999,2.61008
25.31899999,2020-12-04 16:00:00,26.257,0.54404,9.39040999,1.50476,1.94188
26.65599999,2020-12-04 17:00:00,26.466,0.465972,9.66153,1.49332,1.96429999
29.80099999,2020-12-04 18:00:00,28.651,0.494624,9.68924999,1.54413,1.87135
31.317,2020-12-04 19:00:00,28.35999999,0.408552,8.97148999,1.56461,2.24705
29.643,2020-12-04 20:00:00,25.678,0.40368,9.33112999,1.38134,1.78912
28.597,2020-12-04 21:00:00,25.59799999,0.402056,9.14854,1.35128,1.63962
26.89,2020-12-04 22:00:00,24.959,0.389876,8.31490999,1.25232999,1.94123
27.335,2020-12-04 23:00:00,23.367,0.428504,7.60249,1.10603,2.13297999
24.805,2020-12-05 00:00:00,21.48499999,0.472816,7.69198,1.12784,1.50052999
23.47299999,2020-12-05 01:00:00,19.654,0.359716,8.86308,2.01389,1.1778
28.43799999,2020-12-05 02:00:00,24.215,0.335356,9.42137999,3.72239999,1.05787999
20.866,2020-12-05 03:00:00,18.77799999,0.331064,8.35735,2.93052,0.983125
20.45299999,2020-12-05 04:00:00,15.509,0.324336,7.20117,3.19758999,0.8983
21.306,2020-12-05 05:00:00,15.851,0.29925564712338976,6.97841999,3.62265,0.882375
22.282,2020-12-05 06:00:00,19.29299999,0.367024,7.62141999,4.85317,0.9503
25.13299999,2020-12-05 07:00:00,22.884,0.38918,8.81565999,5.63016,0.976625
25.05699999,2020-12-05 08:00:00,23.60399999,0.410756,9.62386,5.05506,0.97045
25.561,2020-12-05 09:00:00,22.72299999,0.390108,11.0707,9.21317999,0.98475
33.97599999,2020-12-05 10:00:00,33.689,0.371664,12.63069999,11.5886,1.0101
25.99899999,2020-12-05 11:00:00,24.417,0.374796,11.4011,6.71516999,0.936
26.896,2020-12-05 12:00:00,21.77499999,0.340112,9.2101,6.16826999,0.90545
28.03999999,2020-12-05 13:00:00,20.91499999,0.33524,7.79771,6.08954,0.99905
23.332,2020-12-05 14:00:00,21.722,0.336516,7.03462999,5.46656999,0.9555
20.634,2020-12-05 15:00:00,16.994,0.338604,6.77555,4.21689999,1.83885
19.727,2020-12-05 16:00:00,18.433,0.358788,7.12392,3.77028,1.01465
22.902,2020-12-05 17:00:00,18.387,0.4495,8.06194999,5.586,1.04357
28.39699999,2020-12-05 18:00:00,25.28099999,0.41876,10.8969,6.51194999,1.07444999
24.97899999,2020-12-05 19:00:00,22.434,0.415048,11.2848,4.15597999,0.972725
22.853,2020-12-05 20:00:00,21.718,0.375028,12.3404,4.19561999,0.90805
20.742,2020-12-05 21:00:00,18.588,0.378624,12.17869999,4.0682,0.8463
24.62999999,2020-12-05 22:00:00,16.27,0.354728,11.3858,3.57237999,0.842725
26.92,2020-12-05 23:00:00,23.902,0.315288,11.6148,6.48773999,0.803725
25.71399999,2020-12-06 00:00:00,23.01599999,0.3016,9.92403999,4.89705999,0.7397
22.327,2020-12-06 01:00:00,19.48199999,0.300672,9.6231,7.03889,0.69485
30.21099999,2020-12-06 02:00:00,28.14,0.288028,9.9793,8.17844,0.790725
23.635,2020-12-06 03:00:00,19.169,0.27956,8.24952,5.56285999,0.629525
21.481,2020-12-06 04:00:00,17.297,0.278168,6.92028999,4.41028,0.602875
19.035,2020-12-06 05:00:00,17.831,0.280604,6.06773,4.25893,0.620425
20.579,2020-12-06 06:00:00,19.285,0.289768,5.66009,4.36479,0.59865
18.199,2020-12-06 07:00:00,14.789,0.2849882775079108,5.5144,4.11341999,0.593775
15.608,2020-12-06 08:00:00,10.058,0.301832,5.60904,3.53913,0.64805
14.00099999,2020-12-06 09:00:00,10.449,0.308444,5.849,4.2842,0.617175
19.22899999,2020-12-06 10:00:00,16.004,0.311808,7.99903999,12.0732,0.65975
25.969,2020-12-06 11:00:00,23.905,0.309372,10.2688,11.6753,0.611975
31.01899999,2020-12-06 12:00:00,27.05399999,0.2871,11.73739999,13.8964,0.57265
28.163,2020-12-06 13:00:00,23.803,0.288492,12.5741,8.15609,0.619775
18.645,2020-12-06 14:00:00,16.88899999,0.304732,11.80829999,9.30228999,0.564525
22.577,2020-12-06 15:00:00,19.126,0.301368,11.4955,6.70638999,0.591175
14.52,2020-12-06 16:00:00,10.086,0.315752,9.10168999,2.82492,0.587925
11.756,2020-12-06 17:00:00,6.7664,0.330368,7.63825,2.2219,0.6214
10.009,2020-12-06 18:00:00,7.1771,0.336748,7.12947,2.8986,0.6344
18.597,2020-12-06 19:00:00,15.02999999,0.29058,8.73057,9.33047999,0.610025
21.63599999,2020-12-06 20:00:00,16.649,0.25113999,8.98601999,4.58079,0.444925
14.46,2020-12-06 21:00:00,11.57499999,0.24708,7.29274999,3.79103,0.4199
22.966,2020-12-06 22:00:00,19.439,0.228984,9.32137999,9.14189,0.405275
19.38899999,2020-12-06 23:00:00,18.95499999,0.228868,9.7382,5.04495999,0.394875
11.483,2020-12-07 00:00:00,8.21069999,0.21402,7.38738999,2.35755999,0.376675
10.38599999,2020-12-07 01:00:00,8.26709999,0.209612,5.18954999,1.78885,0.365625
10.913,2020-12-07 02:00:00,9.80589999,0.2088,4.0955,1.45687999,0.35035
12.757,2020-12-07 03:00:00,7.3722,0.206944,4.52684999,1.39596999,0.3536
11.176,2020-12-07 04:00:00,6.36289999,0.210308,4.67752,1.41884,0.346775
11.567,2020-12-07 05:00:00,7.3013,0.223532,3.74752,1.25552,0.3601
8.6828,2020-12-07 06:00:00,4.99209999,0.278168,4.02322999,1.20844,0.36335
10.68699999,2020-12-07 07:00:00,5.7279,0.285592,4.88114,1.33372,0.4394
7.9519,2020-12-07 08:00:00,5.2077,0.2755,5.1993,1.44731,0.50244999
8.8153,2020-12-07 09:00:00,6.70169999,0.23717640397431256,5.20504,1.32254999,0.54665
8.98099999,2020-12-07 10:00:00,6.9348,0.289652,5.53791999,1.73991,0.55445
8.5957,2020-12-07 11:00:00,5.9305,0.284316,5.99737,2.03064,0.53527499
7.3243,2020-12-07 12:00:00,2.8711,0.323872,5.83887,2.19051,0.578825
10.64899999,2020-12-07 13:00:00,6.556,0.349508,6.11629999,2.21605,0.597675
12.64899999,2020-12-07 14:00:00,10.27399999,0.314128,7.33633999,1.95563,0.86385
11.518,2020-12-07 15:00:00,8.3716,0.364588,8.56691,1.65877999,0.56355
12.452,2020-12-07 16:00:00,8.95669999,0.39382,8.88983999,1.50184,0.691925
15.316,2020-12-07 17:00:00,13.16799999,0.365516,10.0638,3.47981,0.763425
17.523,2020-12-07 18:00:00,15.141,0.341388,10.808,2.25382,0.72215
12.82199999,2020-12-07 19:00:00,10.134,0.30334,9.85215,1.47975999,0.686725
12.704,2020-12-07 20:00:00,13.10999999,0.29116,8.51948999,1.32600999,0.6214
16.003,2020-12-07 21:00:00,12.092,0.305776,7.89102,1.64388,0.5941
19.885,2020-12-07 22:00:00,15.77999999,0.255316,7.4199,1.25391999,0.54665
14.454,2020-12-07 23:00:00,12.443,0.258564,6.63349,1.43985999,0.522275
19.459,2020-12-08 00:00:00,16.236,0.25462,5.95568999,1.34809,0.5473
18.262,2020-12-08 01:00:00,14.968,0.25137199,5.47712,1.10869,0.541125
15.537,2020-12-08 02:00:00,16.143,0.247428,5.20598999,0.971166,0.526825
16.753,2020-12-08 03:00:00,15.82799999,0.2465,4.71633,0.839496,0.48945
22.885,2020-12-08 04:00:00,16.753,0.244296,4.36031999,0.683354,0.47255
21.308,2020-12-08 05:00:00,16.63599999,0.25868,4.32915,0.53067,0.471575
20.433,2020-12-08 06:00:00,15.618,0.309604,4.75265999,0.572964,0.476125
18.594,2020-12-08 07:00:00,13.629,0.318536,5.98341,0.612864,0.5577
15.786,2020-12-08 08:00:00,12.154,0.33234,7.47879,0.77273,0.631475
14.436,2020-12-08 09:00:00,9.33719999,0.300324,7.62352999,0.927276,0.659425
13.599,2020-12-08 10:00:00,9.24579999,0.322828,8.20285999,1.16667999,0.684125
9.6414,2020-12-08 11:00:00,8.5221,0.25923656533021666,7.32831,1.93808,0.650325
10.763,2020-12-08 12:00:00,7.90299999,0.341968,6.75624,2.45438,0.799175
10.972,2020-12-08 13:00:00,9.8542,0.344868,6.56580999,3.91551999,0.896675
25.466,2020-12-08 14:00:00,21.38599999,0.330368,9.43590999,5.61951999,0.669175
20.09,2020-12-08 15:00:00,17.85699999,0.38686,9.25064,3.34920999,0.74555
15.881,2020-12-08 16:00:00,13.067,0.382684,9.13495999,2.48949,0.849225
19.20799999,2020-12-08 17:00:00,16.164,0.41064,11.7609,5.0415,0.858
18.521,2020-12-08 18:00:00,11.08,0.360644,11.5561,2.94409,0.8658
10.76099999,2020-12-08 19:00:00,9.8901,0.313432,9.66056999,2.37510999,0.662675
11.859,2020-12-08 20:00:00,10.474,0.288492,8.05296,3.24839,0.6617
10.561,2020-12-08 21:00:00,9.20599999,0.271556,7.11857,2.33281999,0.559975
10.88599999,2020-12-08 22:00:00,8.58719999,0.27028,6.54248,3.50188999,0.5668
14.006,2020-12-08 23:00:00,10.92,0.258332,6.55490999,6.68937,0.583375
15.025,2020-12-09 00:00:00,11.837,0.26146399,5.87844,3.379,0.572
13.034,2020-12-09 01:00:00,10.157,0.26506,4.80294,1.87663,0.5733
10.494,2020-12-09 02:00:00,9.44079999,0.272832,3.82380999,1.34463,0.635375
9.9723,2020-12-09 03:00:00,8.9595,0.26506,3.61655,0.986594,0.6396
10.318,2020-12-09 04:00:00,9.6773,0.252996,2.95385,0.820876,0.5512
6.7606,2020-12-09 05:00:00,8.0355,0.266452,3.08501,0.702506,0.4641
5.91429999,2020-12-09 06:00:00,3.7138,0.30218,3.69972,0.504868,0.49205
7.471,2020-12-09 07:00:00,4.317,0.404608,6.59372,0.425068,0.581425
11.148,2020-12-09 08:00:00,5.30799999,0.399504,11.0032,0.56259,0.72085
13.473,2020-12-09 09:00:00,4.32929999,0.357396,11.1477,0.600628,0.6123
9.3285,2020-12-09 10:00:00,4.8536,0.325844,9.26918,0.791616,0.592475
10.89,2020-12-09 11:00:00,4.91319999,0.346376,7.64379,0.850934,0.52585
